0.560795,0.661302,-0.361538,-0.258909,0.509163,0.054998,-0.265769,-0.020315,0.355632,0.121362,0.735078,-0.144333,-0.097605,-0.545737,0.720265,0.306818,-0.138982,0.337561,-0.151171,-0.661905,-0.066275,0.104894,0.2779,0.264667,-0.003104
0.288063,0.194532,-0.095877,-0.115876,0.148489,0.032732,-0.123366,-0.059873,0.169473,0.033147,0.223467,0.009786,0.007584,-0.238641,0.286547,0.077395,-0.057862,0.115385,-0.104531,-0.110158,0.011358,0.039727,0.130023,0.131662,0.014858
0.357886,0.486049,-0.483071,-0.486533,0.82761,0.146054,-0.336127,0.109346,0.66287,0.133622,0.428652,0.063924,-0.043527,-0.478053,0.943889,0.109082,-0.277449,0.37141,-0.374565,-0.576408,-0.06343,0.091975,0.124445,0.492585,-0.018234
0.396695,0.264227,-0.219155,-0.235562,0.374505,0.102483,-0.179678,-0.081394,0.399975,0.060276,0.351516,0.041711,-0.087651,-0.466932,0.504307,0.055483,-0.215179,0.258647,-0.187928,-0.190574,-0.056503,0.061925,0.202073,0.327027,0.080794
0.109654,0.075419,-0.075537,-0.094865,0.119387,0.044959,-0.108921,-0.0488,0.168331,0.045269,0.143523,-0.023383,-0.058779,-0.149195,0.193165,0.052325,-0.060305,0.086429,-0.059322,-0.067023,-0.021548,0.0238,0.08074,0.128536,0.028969
0.078859,0.070395,-0.069402,-0.090144,0.127483,0.025778,-0.102704,-0.053397,0.109537,0.046267,0.078583,0.045033,-0.047368,-0.075005,0.187332,-0.007064,-0.060322,0.056341,-0.07772,-0.042957,-0.006844,0.015124,0.000337,0.093677,-0.018929
0.231966,0.447444,-0.092543,0.111273,0.582238,0.885249,0.004927,-0.233659,0.87557,0.488535,0.500998,1.060879,0.233913,-1.251452,0.474022,0.050802,-0.91597,0.283824,0.700001,-0.000814,-0.272531,0.194368,0.378265,0.474237,0.209679
0.071414,0.094424,-0.054884,-0.052399,0.112245,0.183456,-0.041019,-0.122572,0.145651,0.212213,0.25404,0.073503,0.012674,-0.171532,0.235743,0.061142,-0.153908,0.082094,0.166799,-0.084712,-0.061047,0.056189,0.072939,0.12117,0.124653
1.315585,-0.745273,-0.512227,-0.428658,1.157396,0.457372,0.515662,0.032207,1.356613,1.431444,-0.095237,2.462375,-1.069137,-2.967406,1.011877,-0.088562,-1.776995,1.17182,-0.753133,2.112251,-0.677867,-1.540899,0.430675,0.9975,0.469196
0.156832,0.131219,-0.094314,-0.130774,0.125287,0.047273,-0.074555,-0.060569,0.140341,0.048264,0.24729,-0.007696,-0.099698,-0.211496,0.258727,0.056641,-0.060542,0.118526,-0.037706,-0.135675,-0.030645,0.040071,0.081171,0.121612,0.013745
0.03459,0.071144,-0.04056,-0.036576,0.008896,0.009246,-0.048153,-0.091943,0.073887,0.072372,0.102429,0.016711,-0.02026,-0.0844,0.049818,0.025802,-0.026854,-0.014527,0.030026,-0.011003,-0.004511,0.017649,0.013706,0.043949,0.034179
0.200572,0.155367,-0.087709,-0.084438,0.217147,0.052121,-0.10983,-0.050457,0.227373,0.036063,0.115244,-0.000339,-0.067483,-0.206281,0.184122,0.050129,-0.069706,0.088863,-0.060497,-0.104776,-0.007446,0.036399,0.045326,0.12041,0.036467
0.230346,0.210818,-0.172958,-0.181996,0.207965,0.040575,-0.124337,-0.093473,0.250081,0.035331,0.35223,-0.072655,-0.084627,-0.318267,0.35562,0.099599,-0.104633,0.189699,-0.063582,-0.224664,-0.062079,0.111745,0.19429,0.224218,0.067911
0.270556,0.25949,-0.255325,-0.286855,0.289335,0.049249,-0.197896,-0.071305,0.365176,0.136967,0.457614,-0.086353,-0.061507,-0.354576,0.592721,0.095832,-0.193508,0.205645,-0.108228,-0.327393,-0.085805,0.158081,0.269136,0.326975,0.073311
0.196424,0.140554,-0.131414,-0.213424,0.167645,0.046478,-0.091641,-0.09228,0.228743,0.077295,0.346474,0.032994,-0.104825,-0.279038,0.423541,0.067632,-0.192215,0.176281,-0.022446,-0.159082,-0.058195,0.076502,0.132155,0.190453,0.049314
0.053737,0.018615,-0.021407,-0.043884,0.037263,0.022825,-0.007536,-0.037732,0.036623,0.085251,0.130554,-0.006483,-0.058389,-0.091921,0.130283,0.061422,-0.020825,0.068456,-0.033084,-0.010818,-0.037697,0.006224,0.072717,0.012176,-0.008018
0.283129,0.121779,-0.100098,-0.181996,0.175075,0.011009,-0.193623,-0.205498,0.298933,0.142636,0.320403,0.087988,-0.102782,-0.391999,0.347227,0.05531,-0.177376,0.096212,-0.219889,0.011419,-0.011227,-0.000852,0.211819,0.226278,0.078052
-0.219843,-0.021561,-0.060769,-0.833454,0.512152,-0.204082,-0.371019,-0.007914,0.709615,0.606111,0.219783,1.026616,-0.280594,-0.297713,1.761084,-0.194988,-0.762105,-0.066047,-0.9871,0.242864,-0.269367,-0.411758,0.001762,0.409121,-0.406317
0.230515,0.212738,-0.133698,-0.178005,0.230305,0.065141,-0.120877,-0.047116,0.230993,0.01862,0.292508,0.002126,-0.020521,-0.266224,0.400664,0.051009,-0.123992,0.145866,-0.113185,-0.185646,-0.03323,0.07837,0.127811,0.234831,0.02993
0.332479,0.324921,-0.209997,-0.200883,0.349347,0.03873,-0.226132,-0.103925,0.317537,0.076805,0.353056,-0.064238,-0.132486,-0.319006,0.480853,0.123067,-0.137493,0.187144,-0.176788,-0.275087,-0.010691,0.071682,0.12997,0.20671,0.076099
0.296903,0.282208,-0.263668,-0.261705,0.312207,0.103947,-0.212775,-0.020853,0.328947,0.049357,0.322926,-0.03671,-0.043377,-0.239834,0.517322,0.059752,-0.108754,0.128326,-0.149221,-0.266638,-0.040175,0.04644,0.166324,0.246508,0.026682
0.348767,0.097914,-0.156753,-0.230418,0.046938,0.150863,-0.08844,-0.439721,0.456118,0.361813,0.560255,0.205379,-0.307432,-0.748088,0.504708,0.130707,-0.276553,0.312335,-0.101089,0.228177,-0.151649,0.004488,0.358939,0.280351,0.108398
0.63704,1.022919,-0.587737,-0.554109,1.002736,-0.009338,-0.823929,-0.102692,0.90243,0.104919,0.763013,-0.436952,-0.102598,-0.54949,0.997962,0.306487,-0.12509,0.213194,-0.537515,-1.144401,0.146086,0.456581,0.237462,0.391758,0.157042
0.513467,0.402832,-0.262654,-0.406292,0.518686,0.171205,-0.32931,-0.301782,0.594484,0.193749,0.757002,0.098424,-0.133647,-0.627603,0.992369,0.127253,-0.432805,0.284992,-0.236272,-0.288902,-0.076766,0.147905,0.350696,0.503476,0.095948
0.205269,0.184866,-0.160924,-0.172644,0.227189,0.031509,-0.14608,-0.033305,0.230777,0.037769,0.249925,-0.052334,-0.074717,-0.212172,0.323118,0.059492,-0.100972,0.16178,-0.112142,-0.1941,-0.014313,0.048882,0.090238,0.207271,0.039514
0.980709,0.818193,-0.518743,0.047402,1.276013,0.087047,-0.687688,-0.012584,1.252398,0.447787,-0.093902,0.546851,0.161426,-1.005444,0.943668,0.017528,-0.661016,0.377835,-0.746689,-0.051944,0.172086,-0.388441,0.18677,0.739806,-0.093395
0.273251,0.287972,-0.200638,-0.173813,0.355279,0.016173,-0.254231,-0.049744,0.289553,0.060013,0.271604,-0.081849,-0.103181,-0.245174,0.389564,0.099239,-0.048118,0.17165,-0.187958,-0.263383,0.00294,0.036262,0.148141,0.194004,-0.005114
0.225066,0.154571,-0.096828,-0.120942,0.11424,0.077234,-0.021949,-0.050465,0.155678,0.004342,0.223779,0.005726,-0.08882,-0.25296,0.204303,0.050688,-0.096224,0.169528,0.004552,-0.098633,-0.063908,0.036358,0.083726,0.12377,0.041862
0.810698,0.758428,-0.183058,-0.433405,0.707118,0.432353,-0.312629,-0.200986,0.791664,0.21563,0.775154,0.170902,0.014735,-0.663,1.149177,0.32816,-0.388878,0.321788,-0.076637,-0.445673,0.049842,0.186591,0.440505,0.37609,-0.103907
0.619879,0.459873,-0.438225,-0.364196,0.76686,0.208057,-0.485114,-0.066935,0.792819,0.080738,0.250833,0.018886,0.115851,-0.455318,0.82704,-0.029552,-0.33255,0.184186,-0.399158,-0.283846,0.059331,0.093766,0.192838,0.621715,0.084117
0.167968,0.125481,-0.098312,-0.081122,0.121131,-0.020529,-0.108447,0.005873,0.125765,-0.002019,0.159754,-0.019004,-0.048361,-0.156664,0.140854,0.031756,-0.034529,0.065007,-0.047831,-0.123579,-0.017438,0.013818,0.097728,0.08693,0.013821
0.83679,0.610513,-0.427292,-0.287368,0.579782,0.020911,-0.449893,-0.32804,0.724735,0.061925,0.661721,-0.119214,-0.162284,-0.838809,0.662794,0.193152,-0.269544,0.323141,-0.336378,-0.411303,0.015786,0.231169,0.359491,0.554615,0.205662
0.221701,0.184555,-0.098066,-0.14421,0.12725,0.032485,-0.092093,-0.082137,0.201894,0.034886,0.336031,-0.031989,-0.057338,-0.265155,0.333198,0.063619,-0.108794,0.138365,-0.034357,-0.172497,-0.037703,0.064923,0.154413,0.158663,0.027304
0.400581,0.228608,-0.208614,-0.324218,0.291961,0.048468,-0.181228,-0.176033,0.368088,0.118575,0.413909,-0.016554,-0.263556,-0.461667,0.496754,0.086046,-0.116016,0.33436,-0.176251,-0.063012,-0.073433,0.047807,0.178211,0.281303,0.125781
0.918864,0.684824,-0.259847,-0.366525,0.714568,0.167275,-0.375355,-0.09378,0.664845,0.156813,0.627687,0.059751,-0.178196,-0.785925,0.768203,0.253386,-0.31382,0.407984,-0.405643,-0.327015,-0.028573,0.033616,0.265319,0.420691,0.078297
0.083141,0.119501,-0.074987,-0.071091,0.170836,0.026313,-0.101725,-0.014669,0.155977,0.017175,0.038141,0.010258,-0.029795,-0.09494,0.153116,0.018005,-0.007754,0.061423,-0.066286,-0.083187,0.008117,-0.011054,0.010298,0.087827,0.023527
-0.708697,0.73006,-0.972988,0.56096,-0.54271,1.425109,-0.060983,-1.174602,1.669476,2.333946,0.616326,2.470533,-1.265411,-1.428273,1.483536,0.442054,-1.476752,1.329031,2.297608,0.271381,-0.61159,0.863655,-0.489637,-0.613019,0.802247
0.601248,0.409435,-0.242554,-0.333704,0.402105,0.057424,-0.310531,-0.221569,0.455174,0.111824,0.608135,0.005363,-0.145408,-0.603541,0.722179,0.166693,-0.255412,0.321973,-0.26982,-0.265959,-0.03285,0.037685,0.319548,0.430537,0.098719
1.649649,1.186322,-0.351699,-0.604584,0.458175,-0.411038,-0.541703,0.419575,-0.046689,-0.767073,1.465882,-0.759664,0.072152,-0.238866,1.210079,0.792827,0.065858,-0.096197,-0.128607,-1.605623,0.244755,0.252914,0.284723,-0.110967,0.071573
0.58997,0.53759,-0.367679,-0.360293,0.589794,-0.026811,-0.46727,-0.040497,0.511634,0.134829,0.495675,-0.136473,-0.190523,-0.492502,0.735687,0.211808,-0.111424,0.334436,-0.392444,-0.484854,0.00884,-0.017758,0.206582,0.354877,0.053801
0.725615,0.737856,-0.46252,-0.342563,0.964495,0.246941,-0.589224,-0.042187,0.966517,0.115877,0.341537,0.126907,0.138784,-0.627492,1.026529,0.134509,-0.456517,0.154818,-0.414358,-0.573604,0.016873,0.165983,0.225638,0.619959,0.046759
0.159031,0.199129,-0.153135,-0.157306,0.209863,0.017009,-0.148247,-0.102792,0.189586,0.134869,0.291126,0.021614,-0.109665,-0.174377,0.382139,0.135254,-0.096185,0.156111,-0.098078,-0.191451,-0.033827,0.011598,0.07512,0.138971,-0.013555
0.440704,-0.114406,-0.326501,-0.622211,0.181844,0.089239,-0.144311,-0.565788,0.530105,0.119381,0.826826,0.295121,-0.055595,-0.697182,1.080162,-0.118358,-0.671146,0.230151,-0.658652,0.424728,-0.214344,0.095564,0.578192,0.793103,0.07616
0.175023,0.140478,-0.133179,-0.136424,0.178177,0.023922,-0.156453,-0.041732,0.204017,0.050758,0.178968,-0.056178,-0.02083,-0.133063,0.300594,0.046707,-0.074787,0.090126,-0.114754,-0.163839,-0.002608,0.022694,0.097414,0.153579,0.007165
0.233212,0.155063,-0.109281,-0.087206,0.223686,0.045228,-0.104737,-0.052174,0.204199,0.028568,0.187751,0.004224,-0.00316,-0.189366,0.281692,0.012013,-0.129859,0.101035,-0.091974,-0.140519,-0.021077,0.037076,0.09187,0.184805,0.009202
0.910528,0.762841,-0.204909,-0.247707,0.851927,0.659095,-0.318037,0.147413,1.163217,0.06008,0.372264,0.332247,0.363829,-1.014719,0.832498,0.318144,-0.493367,0.255897,-0.137589,-0.32212,0.062038,0.260336,0.427212,0.593267,0.060206
0.625131,0.467629,-0.307207,-0.335465,0.623636,0.018921,-0.352598,-0.176665,0.514405,0.054693,0.53577,-0.018894,-0.200475,-0.575079,0.753859,0.086136,-0.312837,0.404763,-0.281176,-0.366394,-0.012288,0.06197,0.184251,0.430046,0.093335
0.073738,0.076591,-0.051501,-0.038102,0.134097,0.011406,-0.079298,-0.020633,0.079632,0.010847,0.048514,-0.025232,-0.028452,-0.06616,0.145296,-0.016156,-0.073857,0.084942,-0.062482,-0.07398,0.020608,-0.004483,0.00049,0.108057,-0.017352
0.125309,0.126597,-0.074332,-0.092025,0.118663,0.013713,-0.086554,-0.015061,0.111617,0.011874,0.131556,-0.033964,-0.027879,-0.10936,0.199863,0.039356,-0.042219,0.073267,-0.034942,-0.132449,-0.00016,0.03221,0.040862,0.080618,0.024464
0.17099,0.070697,-0.061356,-0.11313,0.048444,0.082813,-0.004158,-0.045117,0.150145,0.059259,0.186663,0.032103,-0.086398,-0.219089,0.174523,0.034639,-0.07259,0.146401,0.027934,-0.014694,-0.079035,0.027249,0.0535,0.112025,0.068483
1.799369,1.864905,-1.118005,-0.49986,1.66848,0.058041,-0.801991,1.11668,1.012223,-0.160272,0.317085,-0.452555,0.467238,-0.634522,0.921597,0.488975,0.334581,0.162825,-0.234765,-1.837987,0.344587,-0.167788,0.122404,0.298395,0.214771
0.129873,0.107404,-0.10589,-0.105259,0.185662,0.056704,-0.121865,-0.040807,0.197429,0.045479,0.103698,0.021153,0.013188,-0.16055,0.22659,-0.003323,-0.095108,0.097162,-0.090391,-0.093869,-0.019614,0.034302,0.081988,0.160746,0.009688
0.404178,-0.010241,-0.218273,-0.45238,-0.077907,0.314906,0.169853,-0.223795,0.485322,0.236077,0.728188,0.25272,-0.141013,-0.770043,0.713509,0.148476,-0.295072,0.376691,0.129062,0.067148,-0.382173,0.182724,0.478326,0.49557,0.234841
1.037008,1.073956,-0.611452,-0.570116,1.244024,-0.113357,-0.718761,0.320114,0.759108,-0.191215,0.385695,-0.361208,-0.14239,-0.371136,0.957342,0.176452,-0.078345,0.350512,-0.604655,-1.120542,0.2351,0.012702,-0.079966,0.30948,0.050332
0.200986,0.222474,-0.114143,-0.110702,0.189414,-0.014569,-0.157378,-0.059645,0.198104,0.082664,0.233409,-0.019663,-0.051707,-0.212638,0.284772,0.100802,-0.065939,0.101401,-0.10183,-0.196611,-0.001688,0.038017,0.119991,0.119751,0.02141
0.15478,0.1502,-0.120005,-0.144833,0.187472,0.037713,-0.119301,-0.012521,0.195809,-0.019401,0.170807,-0.023998,0.002873,-0.138436,0.304326,0.019572,-0.097338,0.124653,-0.102767,-0.155357,0.003117,0.049719,0.073645,0.133062,-0.030396
0.454169,0.314503,-0.228558,-0.2621,0.364575,-0.000408,-0.265857,-0.177506,0.404367,0.081893,0.498584,-0.068058,-0.21828,-0.521846,0.55903,0.064633,-0.195434,0.359926,-0.192491,-0.214629,-0.053682,0.078145,0.195366,0.323754,0.087249
-1.096054,0.50402,-0.907486,-0.72492,3.138211,0.062686,-2.013095,-1.093714,1.63312,0.086832,-0.500108,0.91525,0.544046,0.122523,3.974139,-1.50605,-1.372987,0.558232,-1.387798,0.319709,1.170885,-0.267021,0.214368,2.118286,-0.994442
0.135737,0.124961,-0.073225,-0.116354,0.133351,0.020233,-0.080363,-0.006297,0.133987,0.014609,0.163286,-0.002209,-0.018049,-0.098215,0.213042,0.057718,-0.069289,0.067662,-0.064428,-0.121888,-0.022493,0.048624,0.05612,0.102598,-0.002539
-0.215715,-0.887047,-0.931549,-1.826745,0.655297,0.744073,0.552795,1.010958,1.592158,0.47995,-0.136468,1.631712,-1.976352,-1.743637,1.350023,-0.722424,-0.02854,2.359625,0.2434,1.154273,-1.248137,-0.382602,-0.260934,1.124147,0.332575
0.591944,0.409778,-0.262345,-0.38781,0.556427,0.104023,-0.25428,-0.234071,0.525969,0.034554,0.626659,0.038764,-0.225693,-0.623914,0.803151,0.138436,-0.326618,0.408957,-0.311171,-0.225201,-0.061292,0.125307,0.208833,0.425123,0.089446
0.30377,0.218513,-0.157211,-0.180281,0.210335,0.070407,-0.138337,-0.097804,0.299969,0.097656,0.328502,-0.017617,-0.095107,-0.317709,0.382575,0.089366,-0.126444,0.173274,-0.094084,-0.158298,-0.0178,0.055003,0.175543,0.203526,0.042956
0.092513,0.099702,-0.013954,-0.036856,0.165373,0.048966,-0.083308,0.003245,0.138533,-0.003189,-0.010517,0.038805,0.013594,-0.064229,0.105032,0.005221,-0.063951,0.067498,-0.06147,-0.04312,0.009463,0.004971,-0.010094,0.096632,0.011018
0.081762,0.150722,-0.085163,-0.149169,0.097933,0.026424,-0.06161,-0.064072,0.082763,0.073719,0.294586,-0.023519,-0.074074,-0.130415,0.295231,0.093414,-0.08877,0.079841,-0.003548,-0.17958,-0.025988,0.056784,0.116684,0.067273,0.007867
0.308497,0.178173,-0.075612,-0.129117,-0.045293,-0.053741,-0.081773,-0.300913,0.080809,0.081206,0.729133,-0.079452,-0.291633,-0.549143,0.341207,0.189699,-0.196531,0.239069,0.07095,-0.233626,-0.127726,0.166294,0.252617,0.209051,0.190653
0.110043,0.096315,-0.072305,-0.055785,0.092872,0.080526,-0.030114,-0.021295,0.138313,0.05184,0.101519,0.057725,-0.076017,-0.126589,0.166938,0.031598,-0.062867,0.123105,0.062434,-0.07734,-0.020827,0.00953,0.026097,0.050304,0.026176
0.628508,0.507605,-0.425448,-0.312687,0.75343,0.111192,-0.400099,-0.002585,0.676541,-0.012894,0.261085,0.071074,-0.034814,-0.608853,0.748015,0.021741,-0.324613,0.403319,-0.339339,-0.346828,-0.016526,0.086643,0.148358,0.555257,0.060833
0.532001,0.411431,-0.288084,-0.310437,0.422873,0.098044,-0.288897,-0.043565,0.484971,0.066704,0.442333,-0.046112,-0.02734,-0.509562,0.605212,0.148656,-0.156452,0.222427,-0.262779,-0.360997,-0.002652,0.080664,0.247322,0.392204,0.066162
0.363367,0.408597,-0.245417,-0.258445,0.518858,0.148328,-0.239189,-0.020284,0.456796,0.067227,0.263101,-0.008684,-0.086421,-0.277734,0.569779,0.041539,-0.16981,0.256774,-0.143611,-0.356089,0.005918,0.065894,0.048633,0.198165,0.080756
0.205255,0.167747,-0.156089,-0.169119,0.196516,0.077022,-0.140823,-0.099329,0.236467,0.120238,0.29492,-0.017604,0.002634,-0.221667,0.376767,0.079261,-0.128613,0.10473,-0.111543,-0.153435,-0.04047,0.045644,0.188096,0.187142,0.034117
0.253509,0.307607,-0.18737,-0.153575,0.341383,0.003782,-0.214935,0.002501,0.208511,0.045467,0.194175,-0.012017,0.015257,-0.127656,0.333717,0.072801,-0.044306,0.104061,-0.162045,-0.321347,0.052003,0.011493,0.099628,0.153699,-0.038088
0.164578,0.097959,-0.117656,-0.161465,0.100627,-0.015111,-0.175714,-0.126669,0.297115,0.110832,0.217895,0.040101,-0.154872,-0.297685,0.33004,0.116973,-0.063746,0.113479,-0.237501,0.059504,-0.000256,0.025888,0.203948,0.190673,0.018822
0.953413,1.105918,-0.920323,-0.278179,1.14587,-0.107843,-0.909528,-0.010868,0.974456,0.129034,0.263298,-0.140654,0.216537,-0.589955,0.741118,0.141877,-0.146208,0.019178,-0.634067,-1.042579,0.241524,0.165433,0.201024,0.715446,0.068837
0.140505,0.150515,-0.082983,-0.053291,0.177268,0.037434,-0.106454,-0.075015,0.171583,0.069361,0.096944,0.043314,0.003546,-0.160557,0.22764,0.028531,-0.088129,0.054027,-0.077117,-0.075472,0.029163,-0.030393,0.095524,0.114573,-0.024132
0.781509,0.508594,-0.456537,-0.476493,0.785711,0.112517,-0.58282,-0.334908,0.969752,0.335336,0.376803,0.312738,0.145055,-0.559014,1.30567,0.093,-0.471766,-0.094511,-1.042804,0.16293,0.170242,-0.211653,0.519456,0.644965,-0.190649
0.492666,-0.031252,0.009913,-0.094992,0.529928,-0.040738,-0.294006,-0.977281,0.421039,0.299234,0.342542,0.890906,-0.645249,-0.938273,0.938281,-0.331753,-0.835763,0.688213,-0.451438,0.590503,-0.073211,-0.345677,-0.177722,0.689068,-0.114723
0.540888,0.462311,-0.27795,-0.301008,0.48039,0.101112,-0.260675,-0.072533,0.49315,0.048013,0.467818,0.012073,-0.081257,-0.500365,0.676083,0.121479,-0.232132,0.257708,-0.205347,-0.368868,-0.030354,0.092148,0.179314,0.353679,0.042624
0.340997,0.558594,-0.498804,-0.480331,0.97329,-0.284841,-0.859065,-0.252305,0.483948,0.290682,0.761177,-0.258178,0.295634,-0.080088,1.581884,0.203494,-0.434852,-0.180903,-0.732854,-0.541022,0.338874,-0.041744,0.520379,0.668214,-0.221688
0.644781,0.468634,-0.750552,-0.550171,0.850046,0.105647,-0.663725,0.009446,0.984964,0.173466,0.27221,-0.196536,-0.136402,-0.413446,1.055055,0.094521,-0.032942,0.427215,-0.647678,-0.363024,0.007401,0.166632,0.146566,0.717619,0.133456
0.122943,0.110464,-0.042042,-0.067586,0.121363,0.024505,-0.091188,-0.044482,0.143608,0.027968,0.131621,0.022379,-0.005535,-0.181242,0.178952,0.045807,-0.080999,0.071825,-0.095261,-0.108444,-0.033834,0.046138,0.056219,0.144735,0.010898
1.675375,1.61353,-0.83612,0.476712,2.342979,0.292425,-0.881872,0.392833,1.771442,-0.587409,-1.169423,0.372485,0.834583,-0.815952,1.04307,-0.66556,-0.808896,0.711469,0.004598,-0.811817,0.331216,-0.07734,0.049784,1.182505,-0.342521
0.264006,0.264973,-0.124503,-0.196338,0.242341,0.301526,0.00051,-0.081759,0.461535,0.225718,0.520702,0.355093,0.088245,-0.53772,0.646262,0.045698,-0.403755,0.129193,0.161787,-0.131767,-0.281666,0.142365,0.376217,0.346483,0.044076
0.184885,0.11423,-0.086226,-0.142689,0.156149,-0.001148,-0.07964,-0.119648,0.137231,-0.009776,0.218061,0.033055,-0.07836,-0.192409,0.233304,0.033946,-0.121746,0.124806,-0.118586,-0.050738,-0.012969,0.0068,0.054162,0.10856,0.022898
0.422996,0.420856,-0.319651,-0.25546,0.644918,0.11879,-0.343481,-0.031501,0.512927,0.055991,0.251302,0.017218,-0.07198,-0.36559,0.689615,0.015246,-0.219804,0.240181,-0.280743,-0.31621,0.042221,0.024965,0.111875,0.383047,0.011329
0.423548,0.138269,-0.140614,-0.391259,0.190166,0.005035,-0.207679,-0.454913,0.371775,0.258309,0.746486,0.24311,-0.398691,-0.632958,0.871176,0.173172,-0.550933,0.328113,-0.253245,0.017185,-0.097964,-0.011799,0.219688,0.34515,0.050814
